tree_name	euk_clade_rep	prok_taxa	raw_stem_length	median_euk_leaf_dist	stem_length	c-ELW
EP00202P005155	EP00053P002180	Betaproteobacteria	0.4943574571	1.7860291065	0.2767913777557466	0.0115
EP00202P005155	EP00053P002180	Alphaproteobacteria	0.2271931375	1.7860291065	0.1272057306754759	0.00595
EP00202P005155	EP00053P002180	Alphaproteobacteria	0.2271931375	1.7860291065	0.1272057306754759	0.00855
EP00202P005155	EP00053P002180	Alphaproteobacteria	0.2271931375	1.7860291065	0.1272057306754759	0.0394
EP00202P005155	EP00053P002180	Betaproteobacteria	0.2271931375	1.7860291065	0.1272057306754759	0.011
EP00202P005970	EP00884P017679	Asgard	0.1627099664517646	1.8136503835	0.0897140749573605	0.608
EP00202P005970	EP00884P017679	Asgard	0.1627099664517646	1.8136503835	0.0897140749573605	0.281
EP00202P005970	EP00884P017679	Deinococcota	0.1627099664517646	1.8136503835	0.0897140749573605	0.111
EP00202P007240	EP00170P007077	Gammaproteobacteria	0.555604911	0.88418488515	0.6283809193432919	3.07e-06
EP00202P007240	EP00170P007077	Nitrospirota	0.555604911	0.88418488515	0.6283809193432919	0.0254
EP00202P007240	EP00170P007077	Thermodesulfobacteriota	0.555604911	0.88418488515	0.6283809193432919	0.0381
EP00202P007240	EP00170P007077	Euryarchaeota	0.6381077357	0.88418488515	0.7216903912485978	0.237
EP00202P007240	EP00170P007077	Gammaproteobacteria	0.555604911	0.88418488515	0.6283809193432919	0.0449
EP00202P007240	EP00170P007077	Betaproteobacteria	0.555604911	0.88418488515	0.6283809193432919	1.32e-05
EP00202P007240	EP00170P007077	Alphaproteobacteria	0.555604911	0.88418488515	0.6283809193432919	0.00971
EP00202P007240	EP00170P007077	Thermotogae	0.7468253361	0.88418488515	0.84464838592361	0.423
EP00202P007240	EP00170P007077	Campylobacterota	0.555604911	0.88418488515	0.6283809193432919	0.0802
EP00202P007240	EP00170P007077	Euryarchaeota	0.8716850946	0.88418488515	0.9858629221558344	0.0036
EP00202P007240	EP00170P007077	Thermodesulfobacteriota	0.555604911	0.88418488515	0.6283809193432919	0.0615
EP00202P007240	EP00170P007077	PVC group	0.555604911	0.88418488515	0.6283809193432919	0.0767
EP00202P007240	EP00416P020602	Asgard	1.2508114776	0.5265869372	2.37531808945146	8.509999999999999e-55
EP00202P007240	EP00416P020602	Euryarchaeota	0.0948492855	0.5265869372	0.1801208476692156	0.0169
EP00202P007240	EP00416P020602	Thermoplasmata	1.2508114776	0.5265869372	2.37531808945146	3.46e-68
EP00202P007240	EP00416P020602	Thermodesulfobacteriota	0.3067385311	0.5265869372	0.5825031147392464	0.0751
EP00202P007240	EP00416P020602	Thermodesulfobacteriota	1.3248007177	0.5265869372	2.515825259062275	7.67e-34
EP00202P007240	EP00416P020602	Actinomycetota	0.0948492855	0.5265869372	0.1801208476692156	0.118
EP00202P007240	EP00416P020602	Alphaproteobacteria	1.3248007177	0.5265869372	2.515825259062275	7.37e-12
EP00202P007240	EP00416P020602	PVC group	0.0948492855	0.5265869372	0.1801208476692156	0.78
EP00202P007240	EP00416P020602	Spirochaetota	0.0948492855	0.5265869372	0.1801208476692156	0.00995
EP00202P007240	EP00416P020602	Euryarchaeota	1.3736791461	0.5265869372	2.6086464533362905	3.8800000000000005e-32
EP00202P007240	EP00416P020602	Euryarchaeota	1.2508114776	0.5265869372	2.37531808945146	6.11e-84
EP00202P007240	EP00416P020602	Thermoplasmata	1.0514908104	0.5265869372	1.996803825007606	4.55e-09
EP00202P007372	EP01034P023163	Myxococcota	0.4251121868	1.7260331766	0.246294331165407	1.0
EP00202P007372	EP00082P015842	Myxococcota	0.1456630326	2.25211532305	0.0646783186940583	1.0
EP00202P007372	EP00024P003133	Myxococcota	0.1842012491170865	2.31032296435	0.079729653368576	1.0
EP00202P009119	EP00465P009350	Cyanobacteriota	0.0509464845351133	1.4655635526	0.0347623850529928	1.0
EP00202P014340	EP01036P009037	Asgard	0.0843389418785596	1.9220237741	0.043880280262429	1.0
EP00203P004048	XP_002668790.1	Asgard	0.1237723746	1.0962384958	0.1129064296448327	1.0
EP00203P004048	EP00803P003343	Asgard	0.0845961550424092	1.1506549478	0.0735200028506836	1.0
EP00203P005491	EP00881P008583	Bacillota	1.0409618469	0.9727487252	1.0701240926180349	0.00537
EP00203P005491	EP00881P008583	Asgard	0.6989337888	0.9727487252	0.7185142171800812	0.107
EP00203P005491	EP00881P008583	Asgard	0.9509919057	0.9727487252	0.9776336694807524	0.0225
EP00203P005491	EP00881P008583	Bacillota	1.0673183516482387	0.9727487252	1.0972189672402757	0.0331
EP00203P005491	EP00881P008583	Asgard	1.0409618469	0.9727487252	1.0701240926180349	0.0259
EP00203P005491	EP00881P008583	Bacillota	0.6989337888	0.9727487252	0.7185142171800812	0.283
EP00203P005491	EP00881P008583	Thermotogae	0.6989337888	0.9727487252	0.7185142171800812	4.06e-39
EP00203P005491	EP00881P008583	Bacillota	0.4835963609	0.9727487252	0.4971441733841092	0.523
EP00203P005491	EP00881P008583	Thermodesulfobacteriota	0.6989337888	0.9727487252	0.7185142171800812	5.23e-39
EP00203P005670	EP00741P005453	Cyanobacteriota	0.1273348831	1.6269862604999998	0.0782642645432468	1.0
EP00203P005670	EP00852P010828	Cyanobacteriota	0.0905264173	1.26694994665	0.071452244454775	1.0
EP00203P005670	EP00192P003505	Cyanobacteriota	0.0246688779416313	1.5716859405000003	0.0156958062078124	1.0
EP00203P007259	EP01035P013091	Actinomycetota	0.2374908658	2.4990360228000004	0.0950329901743103	2.45e-13
EP00203P007259	EP01035P013091	Asgard	0.4205727715	2.4990360228000004	0.1682940012320337	0.182
EP00203P007259	EP01035P013091	Asgard	0.3253111771	2.4990360228000004	0.1301746650036324	0.158
EP00203P007259	EP01035P013091	Thermotogae	0.2374908658	2.4990360228000004	0.0950329901743103	0.00448
EP00203P007259	EP01035P013091	Chlamydiia	0.2374908658	2.4990360228000004	0.0950329901743103	0.0187
EP00203P007259	EP01035P013091	FCB group	0.2374908658	2.4990360228000004	0.0950329901743103	2.39e-13
EP00203P007259	EP01035P013091	Betaproteobacteria	0.4205727715	2.4990360228000004	0.1682940012320337	0.0348
EP00203P007259	EP01035P013091	Euryarchaeota	0.4205727715	2.4990360228000004	0.1682940012320337	0.192
EP00203P007259	EP01035P013091	Myxococcota	0.2374908658	2.4990360228000004	0.0950329901743103	0.0891
EP00203P007259	EP01035P013091	Betaproteobacteria	0.2374908658	2.4990360228000004	0.0950329901743103	0.0318
EP00203P007259	EP01035P013091	Actinomycetota	0.2374908658	2.4990360228000004	0.0950329901743103	0.00013
EP00203P007259	EP01035P013091	Actinomycetota	0.6180876115	2.4990360228000004	0.2473304129515807	0.289
EP00203P009401	EP00206P009418	Cyanobacteriota	0.0655088346563547	1.1160308029	0.0586980524965174	1.0
EP00204P000830	EP00421P047163	Asgard	0.3884532773	0.56066857765	0.6928393935115333	0.495
EP00204P000830	EP00421P047163	Asgard	0.513497418636178	0.56066857765	0.9158662338247378	0.505
EP00204P002206	EP01121P019845	Asgard	0.5075841709310526	1.1578044592	0.4384023285605364	0.00086
EP00204P002206	EP01121P019845	Asgard	0.3207429765	1.1578044592	0.2770268968575414	0.221
EP00204P002206	EP01121P019845	Asgard	0.5075841709310526	1.1578044592	0.4384023285605364	0.000672
EP00204P002206	EP01121P019845	Asgard	0.5075841709310526	1.1578044592	0.4384023285605364	0.0028
EP00204P002206	EP01121P019845	Campylobacterota	0.490503344	1.1578044592	0.4236495550716048	0.444
EP00204P002206	EP01121P019845	Thermotogae	0.5075841709310526	1.1578044592	0.4384023285605364	0.0128
EP00204P002206	EP01121P019845	Deinococcota	0.5075841709310526	1.1578044592	0.4384023285605364	0.317
EP00204P002206	EP01121P019845	Spirochaetota	0.5075841709310526	1.1578044592	0.4384023285605364	0.000888
EP00204P004074	EP00470P014254	Betaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0876
EP00204P004074	EP00470P014254	Alphaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.18
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0282
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.142
EP00204P004074	EP00470P014254	Alphaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0446
EP00204P004074	EP00470P014254	Betaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0405
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0214
EP00204P004074	EP00470P014254	Betaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0158
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0248
EP00204P004074	EP00470P014254	Betaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.286
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.0318
EP00204P004074	EP00470P014254	Gammaproteobacteria	0.1024506739335782	1.35813623465	0.0754347548646181	0.097
EP00204P004203	XP_004346675.2	PVC group	0.2022078481999999	0.7900508593	0.255942824211545	0.887
EP00204P004203	XP_004346675.2	Euryarchaeota	0.5257952763	0.7900508593	0.6655207954154554	1.97e-12
EP00204P004203	XP_004346675.2	PVC group	0.1518622361	0.7900508593	0.1922183038121784	1.5e-11
EP00204P004203	XP_004346675.2	Chloroflexota	0.6492083717820913	0.7900508593	0.8217298470598491	0.00353
EP00204P004203	XP_004346675.2	Chloroflexota	0.4457438085999999	0.7900508593	0.5641963467958726	3.62e-11
EP00204P004203	XP_004346675.2	FCB group	0.5257952763	0.7900508593	0.6655207954154554	2.07e-05
EP00204P004203	XP_004346675.2	Actinomycetota	0.1518622361	0.7900508593	0.1922183038121784	6.62e-06
EP00204P004203	XP_004346675.2	Actinomycetota	0.4262914542	0.7900508593	0.5395746984918189	0.0149
EP00204P004203	XP_004346675.2	Thermodesulfobacteriota	0.1518622361	0.7900508593	0.1922183038121784	1.5e-11
EP00204P004203	XP_004346675.2	Euryarchaeota	0.5257952763	0.7900508593	0.6655207954154554	3.97e-07
EP00204P004203	XP_004346675.2	Euryarchaeota	0.6492083717820913	0.7900508593	0.8217298470598491	0.0943
EP00204P004203	XP_004346675.2	FCB group	0.4457438085999999	0.7900508593	0.5641963467958726	1.91e-11
EP00205P000577	EP01083P149445	Asgard	1.4309768943	0.8778356914500001	1.6301192902470472	0.0345
EP00205P000577	EP01083P149445	Asgard	0.9577226773	0.8778356914500001	1.0910044859511732	0.184
EP00205P000577	EP01083P149445	Chloroflexota	1.430980271	0.8778356914500001	1.6301231368666742	0.053
EP00205P000577	EP01083P149445	Cyanobacteriota	1.430980271	0.8778356914500001	1.6301231368666742	0.0956
EP00205P000577	EP01083P149445	Gammaproteobacteria	1.430980271	0.8778356914500001	1.6301231368666742	0.0891
EP00205P000577	EP01083P149445	Actinomycetota	1.430980271	0.8778356914500001	1.6301231368666742	0.0382
EP00205P000577	EP01083P149445	Cyanobacteriota	1.5534185812581862	0.8778356914500001	1.7696006170497185	0.0762
EP00205P000577	EP01083P149445	Cyanobacteriota	1.5534185812581862	0.8778356914500001	1.7696006170497185	0.00539
EP00205P000577	EP01083P149445	Actinomycetota	1.430980271	0.8778356914500001	1.6301231368666742	0.024
EP00205P000577	EP01083P149445	Gammaproteobacteria	1.5534185812581862	0.8778356914500001	1.7696006170497185	0.0253
EP00205P000577	EP01083P149445	Cyanobacteriota	1.5534185812581862	0.8778356914500001	1.7696006170497185	0.0684
EP00205P000577	EP01083P149445	Acidobacteriota	0.9577226773	0.8778356914500001	1.0910044859511732	0.306
EP00205P002824	EP00116P007430	Asgard	0.0460831941615072	1.260060383	0.036572210969597	1.0
EP00205P003127	EP00850P019998	Asgard	0.5458319403	1.82391200095	0.2992644053088629	6.47e-07
EP00205P003127	EP00850P019998	Asgard	0.7169184898000001	1.82391200095	0.3930663811777032	0.101
EP00205P003127	EP00850P019998	Asgard	0.1354019084	1.82391200095	0.0742370839873167	0.483
EP00205P003127	EP00850P019998	Spirochaetota	0.5458319403	1.82391200095	0.2992644053088629	0.00203
EP00205P003127	EP00850P019998	Spirochaetota	0.5458319403	1.82391200095	0.2992644053088629	8.94e-09
EP00205P003127	EP00850P019998	Myxococcota	0.5458319403	1.82391200095	0.2992644053088629	2.41e-09
EP00205P003127	EP00850P019998	Mycoplasmatota	0.5458319403	1.82391200095	0.2992644053088629	2.94e-05
EP00205P003127	EP00850P019998	Bdellovibrionota	0.7169210892000001	1.82391200095	0.3930678063561101	0.335
EP00205P003127	EP00850P019998	Spirochaetota	0.5458319403	1.82391200095	0.2992644053088629	8.51e-08
EP00205P003127	EP00850P019998	Actinomycetota	0.9553181415876232	1.82391200095	0.5237742506711056	0.0397
EP00205P003127	EP00850P019998	Alphaproteobacteria	0.9553181415876232	1.82391200095	0.5237742506711056	0.0131
EP00205P003127	EP00850P019998	Myxococcota	0.9553181415876232	1.82391200095	0.5237742506711056	0.0267
EP00205P003785	EP00904P008405	Betaproteobacteria	0.3285957619	0.9721489945	0.3380096711091131	0.0731
EP00205P003785	EP00904P008405	Cyanobacteriota	0.6736631626463516	0.9721489945	0.6929628755032895	0.0492
EP00205P003785	EP00904P008405	Alphaproteobacteria	0.6166544000999999	0.9721489945	0.6343208742577164	0.0526
EP00205P003785	EP00904P008405	Gammaproteobacteria	0.3285957619	0.9721489945	0.3380096711091131	0.104
EP00205P003785	EP00904P008405	Gammaproteobacteria	0.3285957619	0.9721489945	0.3380096711091131	0.319
EP00205P003785	EP00904P008405	Thermotogae	0.6166544000999999	0.9721489945	0.6343208742577164	0.00349
EP00205P003785	EP00904P008405	Gammaproteobacteria	0.6166544000999999	0.9721489945	0.6343208742577164	0.0269
EP00205P003785	EP00904P008405	Thermodesulfobacteriota	0.3285957619	0.9721489945	0.3380096711091131	0.0036
EP00205P003785	EP00904P008405	Alphaproteobacteria	0.6166544000999999	0.9721489945	0.6343208742577164	0.00133
EP00205P003785	EP00904P008405	Gammaproteobacteria	0.555809625	0.9721489945	0.5717329628940947	0.106
EP00205P003785	EP00904P008405	Alphaproteobacteria	0.3285957619	0.9721489945	0.3380096711091131	0.239
EP00205P003785	EP00904P008405	Thermodesulfobacteriota	0.3285957619	0.9721489945	0.3380096711091131	0.0217
EP00205P003785	EP00958P016505	Betaproteobacteria	0.2898561162999999	0.67439261185	0.4298032202708508	0.0181
EP00205P003785	EP00958P016505	Cyanobacteriota	0.9754516810463516	0.67439261185	1.4464151354957515	0.000256
EP00205P003785	EP00958P016505	Gammaproteobacteria	0.1972587545	0.67439261185	0.2924983919365278	0.00691
EP00205P003785	EP00958P016505	Gammaproteobacteria	0.3897397394999999	0.67439261185	0.5779122319131913	0.00599
EP00205P003785	EP00958P016505	Thermotogae	0.9184429185	0.67439261185	1.3618816433657523	3.24e-12
EP00205P003785	EP00958P016505	Alphaproteobacteria	0.0652099446	0.67439261185	0.0966943342115144	0.954
EP00205P003785	EP00958P016505	Gammaproteobacteria	0.9184429185	0.67439261185	1.3618816433657523	1.17e-07
EP00205P003785	EP00958P016505	Thermodesulfobacteriota	0.3897397394999999	0.67439261185	0.5779122319131913	2.72e-05
EP00205P003785	EP00958P016505	Alphaproteobacteria	0.9184429185	0.67439261185	1.3618816433657523	2.86e-21
EP00205P003785	EP00958P016505	Gammaproteobacteria	0.8575981434	0.67439261185	1.2716600513274143	0.00279
EP00205P003785	EP00958P016505	Alphaproteobacteria	0.5343596495999999	0.67439261185	0.7923569152605923	0.0114
EP00205P003785	EP00958P016505	Thermodesulfobacteriota	0.3897397394999999	0.67439261185	0.5779122319131913	7.73e-07
EP00205P004996	EP00185P006765	Asgard	0.0608622716	1.2190450375	0.0499261878993539	0.664
EP00205P004996	EP00185P006765	Thermotogae	0.7117377000056943	1.2190450375	0.5838485684378943	0.305
EP00205P004996	EP00185P006765	Gammaproteobacteria	0.7117377000056943	1.2190450375	0.5838485684378943	0.00193
EP00205P004996	EP00185P006765	Gammaproteobacteria	0.7117377000056943	1.2190450375	0.5838485684378943	0.0207
EP00205P004996	EP00185P006765	Gammaproteobacteria	0.7117377000056943	1.2190450375	0.5838485684378943	0.00628
EP00205P004996	EP00185P006765	Gammaproteobacteria	0.7117377000056943	1.2190450375	0.5838485684378943	0.0023
EP00205P004996	EP00185P006765	Betaproteobacteria	0.7117377000056943	1.2190450375	0.5838485684378943	0.000539
EP00205P004996	EP00192P005519	Asgard	0.221862178	0.9860208028	0.225007603663106	0.505
EP00205P004996	EP00192P005519	Thermotogae	0.4873609134056942	0.9860208028	0.4942704170355605	0.418
EP00205P004996	EP00192P005519	Gammaproteobacteria	0.4873609134056942	0.9860208028	0.4942704170355605	0.00968
EP00205P004996	EP00192P005519	Gammaproteobacteria	0.4873609134056942	0.9860208028	0.4942704170355605	0.00344
EP00205P004996	EP00192P005519	Gammaproteobacteria	0.4873609134056942	0.9860208028	0.4942704170355605	0.0401
EP00205P004996	EP00192P005519	Gammaproteobacteria	0.4873609134056942	0.9860208028	0.4942704170355605	0.00223
EP00205P004996	EP00192P005519	Betaproteobacteria	0.4873609134056942	0.9860208028	0.4942704170355605	0.0209
EP00205P004996	EP00684P002323	Asgard	1.4409448906943056	-1.0	1.4409448906943056	0.454
EP00205P004996	EP00684P002323	Thermotogae	1.0858069646	-1.0	1.0858069646	0.367
EP00205P004996	EP00684P002323	Gammaproteobacteria	1.0858069646	-1.0	1.0858069646	0.0186
EP00205P004996	EP00684P002323	Gammaproteobacteria	1.0858069646	-1.0	1.0858069646	0.0143
EP00205P004996	EP00684P002323	Gammaproteobacteria	1.0858069646	-1.0	1.0858069646	0.0491
EP00205P004996	EP00684P002323	Gammaproteobacteria	1.0858069646	-1.0	1.0858069646	0.0018
EP00205P004996	EP00684P002323	Betaproteobacteria	1.0858069646	-1.0	1.0858069646	0.0955
EP00205P005042	EP00205P005042	Asgard	0.1321635563	1.69707823	0.0778771148929298	0.0239
EP00205P005042	EP00205P005042	TACK group	0.1321635563	1.69707823	0.0778771148929298	0.199
EP00205P005042	EP00205P005042	TACK group	0.1321635563	1.69707823	0.0778771148929298	0.421
EP00205P005042	EP00205P005042	Euryarchaeota	0.1321635563	1.69707823	0.0778771148929298	0.356
EP00205P005042	EP00312P014044	Asgard	0.108499681974673	1.2342861763	0.0879048020289109	0.0117
EP00205P005042	EP00312P014044	TACK group	0.108499681974673	1.2342861763	0.0879048020289109	0.266
EP00205P005042	EP00312P014044	TACK group	0.108499681974673	1.2342861763	0.0879048020289109	0.486
EP00205P005042	EP00312P014044	Euryarchaeota	0.108499681974673	1.2342861763	0.0879048020289109	0.236
EP00205P006802	EP00738P006106	Chloroflexota	0.0331812425	1.2920528512	0.0256810257174718	0.0272
EP00205P006802	EP00738P006106	Betaproteobacteria	0.0331812425	1.2920528512	0.0256810257174718	0.0178
EP00205P006802	EP00738P006106	Deinococcota	0.0331812425	1.2920528512	0.0256810257174718	0.0297
EP00205P006802	EP00738P006106	Betaproteobacteria	0.0331812425	1.2920528512	0.0256810257174718	0.181
EP00205P006802	EP00738P006106	Deinococcota	0.0331812425	1.2920528512	0.0256810257174718	0.131
EP00205P006802	EP00738P006106	Campylobacterota	0.0331812425	1.2920528512	0.0256810257174718	0.00474
EP00205P006802	EP00738P006106	Betaproteobacteria	0.0774143382296904	1.2920528512	0.0599157674995968	0.341
EP00205P006802	EP00738P006106	Gammaproteobacteria	0.0331812425	1.2920528512	0.0256810257174718	0.0704
EP00205P006802	EP00738P006106	Deinococcota	0.0331812425	1.2920528512	0.0256810257174718	0.0755
EP00205P006802	EP00738P006106	Deinococcota	0.0774143382296904	1.2920528512	0.0599157674995968	0.122
EP00205P006802	EP00746P057158	Chloroflexota	0.1288317306703096	1.536321352	0.0838572805764855	0.0148
EP00205P006802	EP00746P057158	Betaproteobacteria	0.1288317306703096	1.536321352	0.0838572805764855	0.0113
EP00205P006802	EP00746P057158	Deinococcota	0.1288317306703096	1.536321352	0.0838572805764855	0.0301
EP00205P006802	EP00746P057158	Betaproteobacteria	0.1288317306703096	1.536321352	0.0838572805764855	0.159
EP00205P006802	EP00746P057158	Deinococcota	0.1288317306703096	1.536321352	0.0838572805764855	0.0104
EP00205P006802	EP00746P057158	Campylobacterota	0.1288317306703096	1.536321352	0.0838572805764855	0.0166
EP00205P006802	EP00746P057158	Betaproteobacteria	0.0728536319	1.536321352	0.0474208288553422	0.461
EP00205P006802	EP00746P057158	Gammaproteobacteria	0.1288317306703096	1.536321352	0.0838572805764855	0.0526
EP00205P006802	EP00746P057158	Deinococcota	0.1288317306703096	1.536321352	0.0838572805764855	0.0107
EP00205P006802	EP00746P057158	Deinococcota	2.9238e-06	1.536321352	1.9031174670545095e-06	0.233
EP00206P000586	EP00138P005033	Cyanobacteriota	0.9334410075	1.0998457582	0.8487017388944276	0.231
EP00206P000586	EP00138P005033	Asgard	2.1437169815	1.0998457582	1.9491069229638096	0.0983
EP00206P000586	EP00138P005033	Asgard	2.0414381515	1.0998457582	1.856113128845452	0.0201
EP00206P000586	EP00138P005033	Asgard	2.4011730544	1.0998457582	2.1831907215151185	0.00718
EP00206P000586	EP00138P005033	Asgard	2.1437169815	1.0998457582	1.9491069229638096	0.136
EP00206P000586	EP00138P005033	Asgard	2.3295138007	1.0998457582	2.1180368095545203	0.0601
EP00206P000586	EP00138P005033	Asgard	2.4011730544	1.0998457582	2.1831907215151185	0.07
EP00206P000586	EP00138P005033	Asgard	2.0817123851	1.0998457582	1.892731203061524	0.0675
EP00206P000586	EP00138P005033	Euryarchaeota	2.472435125757805	1.0998457582	2.247983507982224	0.0865
EP00206P000586	EP00138P005033	Alphaproteobacteria	2.1437169815	1.0998457582	1.9491069229638096	0.0843
EP00206P000586	EP00138P005033	Euryarchaeota	2.3295138007	1.0998457582	2.1180368095545203	0.0365
EP00206P000586	EP00138P005033	Cyanobacteriota	2.1437169815	1.0998457582	1.9491069229638096	0.101
EP00206P000676	EP00259P038499	Chlamydiia	1.0976845921999998	-1.0	1.0976845921999998	0.00515
EP00206P000676	EP00259P038499	PVC group	1.0976845921999998	-1.0	1.0976845921999998	0.0592
EP00206P000676	EP00259P038499	Deinococcota	1.124238223985861	-1.0	1.124238223985861	0.147
EP00206P000676	EP00259P038499	Deinococcota	1.0976845921999998	-1.0	1.0976845921999998	0.00371
EP00206P000676	EP00259P038499	PVC group	1.0135290375	-1.0	1.0135290375	0.0164
EP00206P000676	EP00259P038499	FCB group	1.0135290375	-1.0	1.0135290375	0.143
EP00206P000676	EP00259P038499	FCB group	1.0135290375	-1.0	1.0135290375	0.0243
EP00206P000676	EP00259P038499	PVC group	1.0135290375	-1.0	1.0135290375	0.108
EP00206P000676	EP00259P038499	FCB group	1.0135290375	-1.0	1.0135290375	0.112
EP00206P000676	EP00259P038499	Cyanobacteriota	1.0135290375	-1.0	1.0135290375	0.184
EP00206P000676	EP00259P038499	FCB group	1.0135290375	-1.0	1.0135290375	0.186
EP00206P000676	EP00259P038499	Deinococcota	1.0135290375	-1.0	1.0135290375	0.0105
EP00206P000676	EP01116P009617	Chlamydiia	0.1606387021	1.8006480212	0.0892116061599568	0.101
EP00206P000676	EP01116P009617	PVC group	0.1606387021	1.8006480212	0.0892116061599568	0.0264
EP00206P000676	EP01116P009617	Deinococcota	0.3530668425858613	1.8006480212	0.1960776556156533	0.16
EP00206P000676	EP01116P009617	Deinococcota	0.1606387021	1.8006480212	0.0892116061599568	0.0772
EP00206P000676	EP01116P009617	PVC group	0.3530668425858613	1.8006480212	0.1960776556156533	0.129
EP00206P000676	EP01116P009617	FCB group	0.3530668425858613	1.8006480212	0.1960776556156533	0.148
EP00206P000676	EP01116P009617	Deinococcota	0.3530668425858613	1.8006480212	0.1960776556156533	0.268
EP00206P000676	EP01116P009617	FCB group	0.3265132108	1.8006480212	0.1813309469456462	0.00512
EP00206P000676	EP01116P009617	FCB group	0.3265132108	1.8006480212	0.1813309469456462	0.0438
EP00206P000676	EP01116P009617	Cyanobacteriota	0.3265132108	1.8006480212	0.1813309469456462	0.000752
EP00206P000676	EP01116P009617	FCB group	0.3265132108	1.8006480212	0.1813309469456462	0.0214
EP00206P000676	EP01116P009617	Deinococcota	0.3265132108	1.8006480212	0.1813309469456462	0.0186
EP00206P000915	EP00879P000371	Cyanobacteriota	0.0632222387	0.63406047545	0.0997101083380579	1.0
EP00206P000915	EP00245P002204	Cyanobacteriota	0.0633521602842401	0.58664102955	0.107991356030512	1.0
EP00206P004093	EP00813P013426	Asgard	0.0229595002685291	1.9060552355	0.0120455587230169	0.234
EP00206P004093	EP00813P013426	Asgard	0.0229595002685291	1.9060552355	0.0120455587230169	0.014
EP00206P004093	EP00813P013426	Asgard	0.0229595002685291	1.9060552355	0.0120455587230169	0.0383
EP00206P004093	EP00813P013426	Asgard	0.0229595002685291	1.9060552355	0.0120455587230169	0.631
EP00206P004093	EP00813P013426	TACK group	0.0229595002685291	1.9060552355	0.0120455587230169	0.0831
EP00206P004240	EP00191P015132	Asgard	0.5323372010857665	0.7867490233500001	0.6766289951261196	9.49e-30
EP00206P004240	EP00191P015132	Asgard	0.5323372010857665	0.7867490233500001	0.6766289951261196	1.87e-30
EP00206P004240	EP00191P015132	Asgard	0.5323372010857665	0.7867490233500001	0.6766289951261196	5.49e-39
EP00206P004240	EP00191P015132	Asgard	0.5323372010857665	0.7867490233500001	0.6766289951261196	2.27e-24
EP00206P004240	EP00191P015132	Nitrospirota	0.5323372010857665	0.7867490233500001	0.6766289951261196	3.8100000000000004e-21
EP00206P004240	EP00191P015132	Betaproteobacteria	0.5323372010857665	0.7867490233500001	0.6766289951261196	0.144
EP00206P004240	EP00191P015132	Acidobacteriota	0.1263125535	0.7867490233500001	0.1605499972051538	0.067
EP00206P004240	EP00191P015132	Thermotogae	0.5323372010857665	0.7867490233500001	0.6766289951261196	3.41e-08
EP00206P004240	EP00191P015132	Bdellovibrionota	0.1263125535	0.7867490233500001	0.1605499972051538	0.206
EP00206P004240	EP00191P015132	Myxococcota	0.1263125535	0.7867490233500001	0.1605499972051538	0.325
EP00206P004240	EP00191P015132	Acidobacteriota	0.1263125535	0.7867490233500001	0.1605499972051538	0.0347
EP00206P004240	EP00191P015132	Acidobacteriota	0.1263125535	0.7867490233500001	0.1605499972051538	0.224
EP00206P004240	EP01092P011021	Asgard	0.7603735395857666	1.4080806771	0.5400070833666911	4.4600000000000006e-27
EP00206P004240	EP01092P011021	Asgard	0.7603735395857666	1.4080806771	0.5400070833666911	1.4000000000000001e-33
EP00206P004240	EP01092P011021	Asgard	0.7603735395857666	1.4080806771	0.5400070833666911	1.1199999999999999e-40
EP00206P004240	EP01092P011021	Asgard	0.7603735395857666	1.4080806771	0.5400070833666911	1.5899999999999999e-24
EP00206P004240	EP01092P011021	Nitrospirota	0.7603735395857666	1.4080806771	0.5400070833666911	3.04e-21
EP00206P004240	EP01092P011021	Betaproteobacteria	0.7603735395857666	1.4080806771	0.5400070833666911	0.23
EP00206P004240	EP01092P011021	Acidobacteriota	0.1691199795	1.4080806771	0.1201067397986808	0.0507
EP00206P004240	EP01092P011021	Thermotogae	0.7603735395857666	1.4080806771	0.5400070833666911	7.22e-09
EP00206P004240	EP01092P011021	Bdellovibrionota	0.1691199795	1.4080806771	0.1201067397986808	0.115
EP00206P004240	EP01092P011021	Myxococcota	0.1277630741	1.4080806771	0.0907356206060105	0.422
EP00206P004240	EP01092P011021	Acidobacteriota	0.1691199795	1.4080806771	0.1201067397986808	0.0262
EP00206P004240	EP01092P011021	Acidobacteriota	0.2413943121	1.4080806771	0.1714350008673945	0.156
